# Transfer functions T_i(k) for adiabatic (AD) mode (normalized to initial curvature=1) at redshift z=1
# for k=1.05469e-05 to 9.11685 h/Mpc,
# number of wavenumbers equal to 270
# d_i   stands for (delta rho_i/rho_i)(k,z) with above normalization 
# d_tot stands for (delta rho_tot/rho_tot)(k,z) with rho_Lambda NOT included in rho_tot
# (note that this differs from the transfer function output from CAMB/CMBFAST, which gives the same
#  quantities divided by -k^2 with k in Mpc^-1; use format=camb to match CAMB)
# t_i   stands for theta_i(k,z) with above normalization 
# t_tot stands for (sum_i [rho_i+p_i] theta_i)/(sum_i [rho_i+p_i]))(k,z)
#
#    1:k (h/Mpc)              2:d_g                    3:d_b                    4:d_cdm                  5:d_ur                   6:vx_smg                 7:vx_prime_smg           8:d_tot                  9:phi                   10:psi                   11:t_g                   12:t_b                   13:t_ur                  14:t_tot              
       1.253495773991e-04      -1.088430730851e-01      -8.507892537943e-02      -8.507940209212e-02      -1.086703283288e-01      -8.509324105606e-02       5.698279660340e-01       5.695029515587e-01      -1.258244424714e-06      -6.754361126333e-11      -1.297320689888e-06      -1.007886266972e-09      -1.785535597305e-04       6.158977614648e+00 
       1.327770068094e-04      -1.215058955202e-01      -9.545803739078e-02      -9.545863687160e-02      -1.212892806327e-01      -9.547378725428e-02       5.698115658345e-01       5.694889859162e-01      -1.578311129465e-06      -8.488941794129e-11      -1.627173772605e-06      -1.264244178330e-09      8.487983166331e-314      2.334195370506e-313 
       1.406445390808e-04      -1.355577676209e-01      -1.071030542551e-01      -1.071038080061e-01      -1.352862760094e-01      -1.071203345867e-01       5.697931988441e-01       5.694733338920e-01      -1.978922437850e-06      -1.066665202973e-10      -2.039970474101e-06      -1.585104253656e-09       5.000000000000e-01       5.000000000000e-01 
       1.489782519471e-04      -1.511293999759e-01      -1.201683014041e-01      -1.201692490063e-01      -1.507893072075e-01      -1.201872007910e-01       5.697726311686e-01       5.694557917515e-01      -2.479989353062e-06      -1.340016729954e-10      -2.556190703833e-06      -1.986408843589e-09       5.000000000000e-01       5.000000000000e-01 
       1.578057683454e-04      -1.683580375483e-01      -1.348268992719e-01      -1.348280903499e-01      -1.679322780745e-01      -1.348474929174e-01       5.697496049329e-01       5.694361341205e-01      -3.106204735862e-06      -1.682959456180e-10      -3.201217683882e-06      -2.487924755163e-09       5.000000000000e-01       5.000000000000e-01 
       1.671563479743e-04      -1.873861341492e-01      -1.512730473035e-01      -1.512745441555e-01      -1.868534865529e-01      -1.512953897343e-01       5.697238350319e-01       5.694141113922e-01      -3.888121627782e-06      -2.113093159496e-10      -4.006449421520e-06      -3.114111036502e-09       5.000000000000e-01       5.000000000000e-01 
       1.770609842788e-04      -2.083593073935e-01      -1.697245854958e-01      -1.697264662178e-01      -2.076934525384e-01      -1.697487009513e-01       5.696949997219e-01       5.693894397960e-01      -4.863473479212e-06      -2.652293895474e-10      -5.010636479514e-06      -3.895168672060e-09       5.000000000000e-01       5.000000000000e-01 
       1.875525071809e-04      -2.314235777411e-01      -1.904258639156e-01      -1.904282263684e-01      -2.305919266286e-01      -1.904517340873e-01       5.696627479831e-01       5.693618090489e-01      -6.078737667039e-06      -3.327868848352e-10      -6.261481462207e-06      -4.868293848858e-09       5.000000000000e-01       5.000000000000e-01 
       1.986656918977e-04      -2.567216162425e-01      -2.136509602546e-01      -2.136539270266e-01      -2.556838977726e-01      -2.136785087165e-01       5.696266872999e-01       5.693308699009e-01      -7.591002859655e-06      -4.173828164701e-10      -7.817536368224e-06      -6.079168964509e-09       5.000000000000e-01       5.000000000000e-01 
       2.104373742076e-04      -2.843878118700e-01      -2.397072848065e-01      -2.397110093479e-01      -2.830943864717e-01      -2.397363573563e-01       5.695863847349e-01       5.692962349296e-01      -9.470168164575e-06      -5.232437331559e-10      -9.750432220628e-06      -7.583717845423e-09       5.000000000000e-01       5.000000000000e-01 
       2.229065725459e-04      -3.145419713346e-01      -2.689396201497e-01      -2.689442944882e-01      -3.129317954073e-01      -2.689699603299e-01       5.695413618012e-01       5.692574730851e-01      -1.180149878088e-05      -6.556283763862e-10      -1.214746926416e-05      -9.450149281425e-09       5.000000000000e-01       5.000000000000e-01 
       2.361146173358e-04      -3.472813107546e-01      -3.017346464710e-01      -3.017405106381e-01      -3.452795715664e-01      -3.017658650966e-01       5.694910913162e-01       5.692141058154e-01      -1.468857933380e-05      -8.210424000064e-10      -1.511458432161e-05      -1.176130653766e-08       5.000000000000e-01       5.000000000000e-01 
       2.501052879817e-04      -3.826705817422e-01      -3.385260111740e-01      -3.385333648711e-01      -3.801859408036e-01      -3.385575488837e-01       5.694349945382e-01       5.691656034396e-01      -1.825664472394e-05      -1.027531122659e-09      -1.877969079898e-05      -1.461732288510e-08       5.000000000000e-01       5.000000000000e-01 
       2.649249579812e-04      -4.207301539332e-01      -3.798000055960e-01      -3.798092228522e-01      -4.176514951129e-01      -3.798310874798e-01       5.693724340267e-01       5.691113769578e-01      -2.265625771757e-05      -1.285044769373e-09      -2.329635414531e-05      -1.813855614845e-08       5.000000000000e-01       5.000000000000e-01 
       2.806227486340e-04      -4.614216609010e-01      -4.261019234499e-01      -4.261134703966e-01      -4.576144757137e-01      -4.261315040606e-01       5.693027168247e-01       5.690507796594e-01      -2.806729684326e-05      -1.605822330237e-09      -2.884771633598e-05      -2.246874941983e-08       5.000000000000e-01       5.000000000000e-01 
       2.972506918601e-04      -5.046313851610e-01      -4.780431760438e-01      -4.780576329540e-01      -4.999337002391e-01      -4.780698739668e-01       5.692250799697e-01       5.689830908241e-01      -3.470306807975e-05      -2.004895542435e-09      -3.565051202814e-05      -2.777829696294e-08       5.000000000000e-01       5.000000000000e-01 
       3.148639026643e-04      -5.501512644809e-01      -5.363092587588e-01      -5.363273468956e-01      -5.443692707931e-01      -5.363312793420e-01       5.691386997625e-01       5.689075226374e-01      -4.281434443854e-05      -2.500667812344e-09      -4.395892273355e-05      -3.426743649030e-08       5.000000000000e-01       5.000000000000e-01 
       3.335207618210e-04      -5.976581401556e-01      -6.016686629867e-01      -6.016912780550e-01      -5.905614640773e-01      -6.016837091439e-01       5.690426833005e-01       5.688232088769e-01      -5.269294743391e-05      -3.115621387332e-09      -5.406788690263e-05      -4.216907514175e-08       5.000000000000e-01       5.000000000000e-01 
       3.532831093829e-04      -6.466912540446e-01      -6.749828479893e-01      -6.750110993506e-01      -6.380086097252e-01      -6.749880168948e-01       5.689360641089e-01       5.687291970538e-01      -6.467444615655e-05      -3.877029932245e-09      -6.631532167807e-05      -5.175085965401e-08       5.000000000000e-01       5.000000000000e-01 
       3.742164496560e-04      -6.966304313148e-01      -7.572173933927e-01      -7.572526532982e-01      -6.860453106610e-01      -7.572090622878e-01       5.688178060701e-01       5.686244483546e-01      -7.913913851467e-05      -4.817930169036e-09      -8.108251703084e-05      -6.331590674064e-08       5.000000000000e-01       5.000000000000e-01 
       3.963901683208e-04      -7.466754810679e-01      -8.494544646851e-01      -8.494984264282e-01      -7.338230816859e-01      -8.494281651017e-01       5.686868006320e-01       5.685078302017e-01      -9.651056101271e-05      -5.978076400802e-09      -9.879174091696e-05      -7.720149456656e-08       5.000000000000e-01       5.000000000000e-01 
       4.198777624174e-04      -7.958306653903e-01      -9.529067504389e-01      -9.529614988459e-01      -7.802963989864e-01      -9.528570359218e-01       5.685418675041e-01       5.683781118162e-01      -1.172502807944e-04      -7.405089891902e-09      -1.198998746108e-04      -9.377479346210e-08       5.000000000000e-01       5.000000000000e-01 
       4.447570839598e-04      -8.428973646491e-01      -1.068933034735e+00      -1.069001129700e+00      -8.242182508669e-01      -1.068853346826e+00       5.683817588021e-01       5.682339628560e-01      -1.418477255926e-04      -9.155607413179e-09      -1.448867100404e-04      -1.134245919280e-07       5.000000000000e-01       5.000000000000e-01 
       4.711105979834e-04      -8.864799692480e-01      -1.199055592585e+00      -1.199140166314e+00      -8.641504809020e-01      -1.198938132699e+00       5.682051613757e-01       5.680739501747e-01      -1.708036106907e-04      -1.129643968380e-08      -1.742364701291e-04      -1.365478922861e-07       5.000000000000e-01       5.000000000000e-01 
       4.990256558844e-04      -9.250126527986e-01      -1.344979608174e+00      -1.345084484356e+00      -8.984954241720e-01      -1.344815233494e+00       5.680107010403e-01       5.678965367519e-01      -2.046055461720e-04      -1.390609401865e-08      -2.084112618228e-04      -1.635303622154e-07       5.000000000000e-01       5.000000000000e-01 
       5.285947849546e-04      -9.568101909714e-01      -1.508614868681e+00      -1.508744691107e+00      -9.255562498147e-01      -1.508393015411e+00       5.677969489560e-01       5.677000838181e-01      -2.436952718205e-04      -1.707531417473e-08      -2.478157065182e-04      -1.947199364871e-07       5.000000000000e-01       5.000000000000e-01 
       5.599159950724e-04      -9.801565899593e-01      -1.692099947382e+00      -1.692260337585e+00      -9.436337110718e-01      -1.691808618323e+00       5.675624254790e-01       5.674828520641e-01      -2.884271652239e-04      -2.090864518748e-08      -2.927531205421e-04      -2.303938345492e-07       5.000000000000e-01       5.000000000000e-01 
       5.930931035668e-04      -9.934316000465e-01      -1.897829213661e+00      -1.898026940915e+00      -9.511659752226e-01      -1.897455037844e+00       5.673056068583e-01       5.672430086434e-01      -3.390204625374e-04      -2.552453071515e-08      -3.433756011321e-04      -2.707204913479e-07       5.000000000000e-01       5.000000000000e-01 
       6.282360793301e-04      -9.952845763956e-01      -2.128482903167e+00      -2.128726078350e+00      -9.469151699297e-01      -2.128011303130e+00       5.670249207828e-01       5.669786270127e-01      -3.955095598337e-04      -3.105574037447e-08      -3.996334451087e-04      -3.157204374526e-07       5.000000000000e-01       5.000000000000e-01 
       6.654614073212e-04      -9.848507265622e-01      -2.387060721422e+00      -2.387359003825e+00      -9.301980393069e-01      -2.386476202137e+00       5.667187544981e-01       5.666877049066e-01      -4.577013655111e-04      -3.764859094643e-08      -4.612336543291e-04      -3.652331638064e-07       5.000000000000e-01       5.000000000000e-01 
