# dimensionless total lensed [l(l+1)/2pi] C_l's
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
 1841       4.038137460101e-11       1.181715043544e-12      -7.000944498335e-13       7.657163523613e-15       5.037532607821e-16       5.046121227391e-17      -1.098883254605e-17 
 1842       4.022926322532e-11       1.186812808888e-12      -6.956126666128e-13       7.647667013472e-15       5.025778273786e-16       5.089073769998e-17      -1.112328230321e-17 
 1843       4.007746179454e-11       1.191941785211e-12      -6.916182930424e-13       7.638158670885e-15       5.014056421650e-16       5.132034642655e-17      -1.125536880667e-17 
 1844       3.992600684173e-11       1.197098626585e-12      -6.881099909700e-13       7.628639286986e-15       5.002366941560e-16       5.175083536073e-17      -1.138513405851e-17 
 1845       3.977493505237e-11       1.202279972302e-12      -6.850864111991e-13       7.619109656240e-15       4.990709722613e-16       5.218300487211e-17      -1.151262027003e-17 
 1846       3.962428326463e-11       1.207482446852e-12      -6.825461934709e-13       7.609570576449e-15       4.979084652848e-16       5.261765879743e-17      -1.163786986200e-17 
 1847       3.947408846952e-11       1.212702659907e-12      -6.804879664477e-13       7.600022848755e-15       4.967491619248e-16       5.305560444531e-17      -1.176092546499e-17 
 1848       3.932438781114e-11       1.217937206295e-12      -6.789103476950e-13       7.590467277648e-15       4.955930507737e-16       5.349765260094e-17      -1.188182991969e-17 
 1849       3.917521858685e-11       1.223182665985e-12      -6.778119436644e-13       7.580904670965e-15       4.944401203179e-16       5.394461753076e-17      -1.200062627713e-17 
 1850       3.902661824747e-11       1.228435604062e-12      -6.771913496761e-13       7.571335839899e-15       4.932903589377e-16       5.439731698716e-17      -1.211735779907e-17 
 1851       3.887862439753e-11       1.233692570711e-12      -6.770471499020e-13       7.561761599002e-15       4.921437549069e-16       5.485657221319e-17      -1.223206795823e-17 
 1852       3.873127479542e-11       1.238950101197e-12      -6.773779173475e-13       7.552182766188e-15       4.910002963926e-16       5.532320794723e-17      -1.234480043859e-17 
 1853       3.858460735361e-11       1.244204715840e-12      -6.781822138351e-13       7.542600162738e-15       4.898599714554e-16       5.579805242772e-17      -1.245559913572e-17 
 1854       3.843866013887e-11       1.249452920000e-12      -6.794585899863e-13       7.533014613307e-15       4.887227680489e-16       5.628193739780e-17      -1.256450815705e-17 
 1855       3.829347137245e-11       1.254691204055e-12      -6.812055852046e-13       7.523426945923e-15       4.875886740196e-16       5.677569811007e-17      -1.267157182218e-17 
 1856       3.814907943030e-11       1.259916043381e-12      -6.834217276582e-13       7.513837992000e-15       4.864576771068e-16       5.728017333126e-17      -1.277683466317e-17 
 1857       3.800552284327e-11       1.265123898330e-12      -6.861055342626e-13       7.504248586331e-15       4.853297649423e-16       5.779620534689e-17      -1.288034142483e-17 
 1858       3.786284029729e-11       1.270311214213e-12      -6.892555106629e-13       7.494659567102e-15       4.842049250503e-16       5.832463996603e-17      -1.298213706502e-17 
 1859       3.772107063361e-11       1.275474421278e-12      -6.928701512171e-13       7.485071775894e-15       4.830831448473e-16       5.886632652593e-17      -1.308226675496e-17 
 1860       3.758025284899e-11       1.280609934690e-12      -6.969479389782e-13       7.475486057683e-15       4.819644116417e-16       5.942211789677e-17      -1.318077587950e-17 
 1861       3.744042609589e-11       1.285714154513e-12      -7.014873456772e-13       7.465903260850e-15       4.808487126339e-16       5.999287048633e-17      -1.327771003744e-17 
 1862       3.730162968268e-11       1.290783465685e-12      -7.064868317053e-13       7.456324237183e-15       4.797360349159e-16       6.057944424468e-17      -1.337311504181e-17 
 1863       3.716390307385e-11       1.295814238004e-12      -7.119448460972e-13       7.446749841880e-15       4.786263654712e-16       6.118270266888e-17      -1.346703692017e-17 
 1864       3.702728090965e-11       1.300803161288e-12      -7.178587945975e-13       7.437180867890e-15       4.775196922415e-16       6.180324861534e-17      -1.355951465119e-17 
 1865       3.689177802187e-11       1.305748253797e-12      -7.242219350396e-13       7.427617848348e-15       4.764160073353e-16       6.244062945973e-17      -1.365055831140e-17 
 1866       3.675740430082e-11       1.310647861688e-12      -7.310264575575e-13       7.418061252595e-15       4.753153038440e-16       6.309412570607e-17      -1.374017075742e-17 
 1867       3.662416966524e-11       1.315500324544e-12      -7.382645142363e-13       7.408511551707e-15       4.742175747776e-16       6.376301460812e-17      -1.382835487422e-17 
 1868       3.649208406235e-11       1.320303975364e-12      -7.459282190592e-13       7.398969218498e-15       4.731228130639e-16       6.444657016500e-17      -1.391511357512e-17 
 1869       3.636115746784e-11       1.325057140552e-12      -7.540096478540e-13       7.389434727520e-15       4.720310115490e-16       6.514406311677e-17      -1.400044980184e-17 
 1870       3.623139988595e-11       1.329758139911e-12      -7.625008382411e-13       7.379908555067e-15       4.709421629970e-16       6.585476093994e-17      -1.408436652456e-17 
 1871       3.610282134946e-11       1.334405286633e-12      -7.713937895795e-13       7.370391179178e-15       4.698562600895e-16       6.657792784316e-17      -1.416686674195e-17 
 1872       3.597543191975e-11       1.338996887294e-12      -7.806804629146e-13       7.360883079636e-15       4.687732954261e-16       6.731282476266e-17      -1.424795348125e-17 
 1873       3.584924168682e-11       1.343531241838e-12      -7.903527809246e-13       7.351384737972e-15       4.676932615236e-16       6.805870935795e-17      -1.432762979825e-17 
 1874       3.572426076931e-11       1.348006643577e-12      -8.004026278682e-13       7.341896637468e-15       4.666161508163e-16       6.881483600730e-17      -1.440589877740e-17 
 1875       3.560049931457e-11       1.352421379176e-12      -8.108218495310e-13       7.332419263158e-15       4.655419556558e-16       6.958045580339e-17      -1.448276353182e-17 
 1876       3.547796749863e-11       1.356773728648e-12      -8.216022531731e-13       7.322953101828e-15       4.644706683108e-16       7.035481654883e-17      -1.455822720337e-17 
 1877       3.535667552628e-11       1.361061965344e-12      -8.327356074755e-13       7.313498642025e-15       4.634022809667e-16       7.113716275176e-17      -1.463229296266e-17 
 1878       3.523663363111e-11       1.365284355945e-12      -8.442136424878e-13       7.304056374050e-15       4.623367857261e-16       7.192673562143e-17      -1.470496400912e-17 
 1879       3.511785207547e-11       1.369439160453e-12      -8.560280495746e-13       7.294626789967e-15       4.612741746079e-16       7.272277306377e-17      -1.477624357105e-17 
 1880       3.500034115059e-11       1.373524632182e-12      -8.681704813631e-13       7.285210383603e-15       4.602144395479e-16       7.352450967696e-17      -1.484613490565e-17 
 1881       3.488411117655e-11       1.377539017751e-12      -8.806325516897e-13       7.275807650550e-15       4.591575723982e-16       7.433117674700e-17      -1.491464129908e-17 
 1882       3.476917250234e-11       1.381480557075e-12      -8.934058355473e-13       7.266419088165e-15       4.581035649269e-16       7.514200224332e-17      -1.498176606648e-17 
 1883       3.465553550589e-11       1.385347483354e-12      -9.064818690319e-13       7.257045195578e-15       4.570524088187e-16       7.595621081432e-17      -1.504751255204e-17 
 1884       3.454321059406e-11       1.389138023067e-12      -9.198521492904e-13       7.247686473687e-15       4.560040956738e-16       7.677302378295e-17      -1.511188412906e-17 
 1885       3.443220820275e-11       1.392850395964e-12      -9.335081344670e-13       7.238343425166e-15       4.549586170087e-16       7.759165914231e-17      -1.517488419993e-17 
 1886       3.432253879687e-11       1.396482815055e-12      -9.474412436502e-13       7.229016554463e-15       4.539159642553e-16       7.841133155119e-17      -1.523651619625e-17 
 1887       3.421421287036e-11       1.400033486604e-12      -9.616428568203e-13       7.219706367805e-15       4.528761287612e-16       7.923125232968e-17      -1.529678357885e-17 
 1888       3.410724094630e-11       1.403500610117e-12      -9.761043147960e-13       7.210413373198e-15       4.518391017895e-16       8.005062945473e-17      -1.535568983779e-17 
 1889       3.400163357686e-11       1.406882378338e-12      -9.908169191818e-13       7.201138080432e-15       4.508048745184e-16       8.086866755571e-17      -1.541323849248e-17 
 1890       3.389740134335e-11       1.410176977236e-12      -1.005771932315e-12       7.191881001078e-15       4.497734380416e-16       8.168456791002e-17      -1.546943309169e-17 
 1891       3.379455485629e-11       1.413382585998e-12      -1.020960577211e-12       7.182642648498e-15       4.487447833676e-16       8.249752843865e-17      -1.552427721356e-17 
 1892       3.369310475541e-11       1.416497377024e-12      -1.036374037514e-12       7.173423537838e-15       4.477189014197e-16       8.330674370173e-17      -1.557777446573e-17 
 1893       3.359306170966e-11       1.419519515912e-12      -1.052003457442e-12       7.164224186038e-15       4.466957830361e-16       8.411140489415e-17      -1.562992848529e-17 
 1894       3.349443641731e-11       1.422447161455e-12      -1.067839941731e-12       7.155045111829e-15       4.456754189697e-16       8.491069984111e-17      -1.568074293890e-17 
 1895       3.339723960589e-11       1.425278465628e-12      -1.083874555587e-12       7.145886835737e-15       4.446577998877e-16       8.570381299370e-17      -1.573022152280e-17 
 1896       3.330148203231e-11       1.428011573583e-12      -1.100098324632e-12       7.136749880087e-15       4.436429163717e-16       8.648992542448e-17      -1.577836796286e-17 
 1897       3.320717448282e-11       1.430644623639e-12      -1.116502234846e-12       7.127634769001e-15       4.426307589175e-16       8.726821482304e-17      -1.582518601463e-17 
 1898       3.311432777310e-11       1.433175747273e-12      -1.133077232521e-12       7.118542028404e-15       4.416213179350e-16       8.803785549159e-17      -1.587067946337e-17 
 1899       3.302295274823e-11       1.435603069113e-12      -1.149814224203e-12       7.109472186023e-15       4.406145837480e-16       8.879801834056e-17      -1.591485212412e-17 
 1900       3.293306028279e-11       1.437924706926e-12      -1.166704076644e-12       7.100425771393e-15       4.396105465940e-16       8.954787088411e-17      -1.595770784174e-17 
 1901       3.284466128083e-11       1.440138771614e-12      -1.183737616741e-12       7.091403315855e-15       4.386091966243e-16       9.028657723577e-17      -1.599925049093e-17 
 1902       3.275776667593e-11       1.442243367202e-12      -1.200905631493e-12       7.082405352560e-15       4.376105239036e-16       9.101329810398e-17      -1.603948397631e-17 
 1903       3.267238743123e-11       1.444236590832e-12      -1.218198867940e-12       7.073432416472e-15       4.366145184100e-16       9.172719078769e-17      -1.607841223243e-17 
 1904       3.258853453948e-11       1.446116532751e-12      -1.235608033114e-12       7.064485044369e-15       4.356211700349e-16       9.242740917191e-17      -1.611603922387e-17 
 1905       3.250621902302e-11       1.447881276307e-12      -1.253123793984e-12       7.055563774846e-15       4.346304685826e-16       9.311310372329e-17      -1.615236894521e-17 
 1906       3.242545193385e-11       1.449528897935e-12      -1.270736777406e-12       7.046669148314e-15       4.336424037707e-16       9.378342148573e-17      -1.618740542115e-17 
 1907       3.234624435367e-11       1.451057467153e-12      -1.288437570067e-12       7.037801707009e-15       4.326569652294e-16       9.443750607589e-17      -1.622115270648e-17 
 1908       3.226860739387e-11       1.452465046554e-12      -1.306216718432e-12       7.028961994985e-15       4.316741425014e-16       9.507449767885e-17      -1.625361488621e-17 
 1909       3.219255219560e-11       1.453749691790e-12      -1.324064728695e-12       7.020150558124e-15       4.306939250424e-16       9.569353304361e-17      -1.628479607554e-17 
 1910       3.211808992979e-11       1.454909451574e-12      -1.341972066721e-12       7.011367944136e-15       4.297163022200e-16       9.629374547871e-17      -1.631470041996e-17 
 1911       3.204523179717e-11       1.455942367664e-12      -1.359929157996e-12       7.002614702557e-15       4.287412633146e-16       9.687426484778e-17      -1.634333209524e-17 
 1912       3.197398902830e-11       1.456846474854e-12      -1.377926387572e-12       6.993891384756e-15       4.277687975183e-16       9.743421756513e-17      -1.637069530755e-17 
 1913       3.190436840952e-11       1.457620244334e-12      -1.395954612339e-12       6.985198457782e-15       4.267988948076e-16       9.797294345160e-17      -1.639678780359e-17 
 1914       3.183635882317e-11       1.458263917460e-12      -1.414006702212e-12       6.976536045172e-15       4.258315485673e-16       9.849064812463e-17      -1.642158134691e-17 
 1915       3.176994460444e-11       1.458778182170e-12      -1.432076010629e-12       6.967904184168e-15       4.248667529863e-16       9.898775559042e-17      -1.644504109231e-17 
 1916       3.170511000601e-11       1.459163730549e-12      -1.450155863258e-12       6.959302911680e-15       4.239045021870e-16       9.946469183946e-17      -1.646713206205e-17 
 1917       3.164183919794e-11       1.459421258837e-12      -1.468239557970e-12       6.950732264298e-15       4.229447902250e-16       9.992188484918e-17      -1.648781914556e-17 
 1918       3.158011626757e-11       1.459551467436e-12      -1.486320364792e-12       6.942192278279e-15       4.219876110895e-16       1.003597645867e-16      -1.650706709940e-17 
 1919       3.151992521938e-11       1.459555060914e-12      -1.504391525880e-12       6.933682989556e-15       4.210329587026e-16       1.007787630113e-16      -1.652484054697e-17 
 1920       3.146124997490e-11       1.459432748015e-12      -1.522446255477e-12       6.925204433732e-15       4.200808269196e-16       1.011793140776e-16      -1.654110397846e-17 
 1921       3.140407437255e-11       1.459185241658e-12      -1.540477739879e-12       6.916756646081e-15       4.191312095288e-16       1.015618537375e-16      -1.655582175057e-17 
 1922       3.134838216758e-11       1.458813258950e-12      -1.558479137401e-12       6.908339661548e-15       4.181841002512e-16       1.019268199436e-16      -1.656895808643e-17 
 1923       3.129415703192e-11       1.458317521188e-12      -1.576443578336e-12       6.899953514746e-15       4.172394927408e-16       1.022746526513e-16      -1.658047707540e-17 
 1924       3.124138255408e-11       1.457698753865e-12      -1.594364164921e-12       6.891598239959e-15       4.162973805839e-16       1.026057938221e-16      -1.659034267289e-17 
 1925       3.119004223903e-11       1.456957686679e-12      -1.612233971304e-12       6.883273871136e-15       4.153577572996e-16       1.029206874255e-16      -1.659851870021e-17 
 1926       3.114011950806e-11       1.456095053535e-12      -1.630046043502e-12       6.874980441896e-15       4.144206163392e-16       1.032197794424e-16      -1.660496884441e-17 
 1927       3.109159769872e-11       1.455111592553e-12      -1.647793399370e-12       6.866717985523e-15       4.134859510865e-16       1.035035178673e-16      -1.660965665807e-17 
 1928       3.104446006465e-11       1.454008046076e-12      -1.665469028561e-12       6.858486534969e-15       4.125537548574e-16       1.037723527114e-16      -1.661254555919e-17 
 1929       3.099868977550e-11       1.452785160671e-12      -1.683065892492e-12       6.850286122850e-15       4.116240208999e-16       1.040267360048e-16      -1.661359883100e-17 
 1930       3.095426991679e-11       1.451443687140e-12      -1.700576924307e-12       6.842116781447e-15       4.106967423938e-16       1.042671217996e-16      -1.661277962176e-17 
 1931       3.091118348981e-11       1.449984380521e-12      -1.717995028843e-12       6.833978542704e-15       4.097719124512e-16       1.044939661723e-16      -1.661005094465e-17 
 1932       3.086941341151e-11       1.448408000100e-12      -1.735313082589e-12       6.825871438231e-15       4.088495241154e-16       1.047077272268e-16      -1.660537567756e-17 
 1933       3.082894251437e-11       1.446715309411e-12      -1.752523933654e-12       6.817795499297e-15       4.079295703618e-16       1.049088650967e-16      -1.659871656294e-17 
 1934       3.078975354628e-11       1.444907076246e-12      -1.769620401731e-12       6.809750756836e-15       4.070120440972e-16       1.050978419483e-16      -1.659003620763e-17 
 1935       3.075182917045e-11       1.442984072658e-12      -1.786595278056e-12       6.801737241443e-15       4.060969381597e-16       1.052751219830e-16      -1.657929708269e-17 
 1936       3.071515196527e-11       1.440947074972e-12      -1.803441325378e-12       6.793754983371e-15       4.051842453188e-16       1.054411714402e-16      -1.656646152322e-17 
 1937       3.067970442421e-11       1.438796863783e-12      -1.820151277920e-12       6.785804012536e-15       4.042739582753e-16       1.055964586000e-16      -1.655149172824e-17 
 1938       3.064546895568e-11       1.436534223970e-12      -1.836717841340e-12       6.777884358511e-15       4.033660696610e-16       1.057414537858e-16      -1.653434976047e-17 
 1939       3.061242788297e-11       1.434159944697e-12      -1.853133692701e-12       6.769996050530e-15       4.024605720387e-16       1.058766293669e-16      -1.651499754617e-17 
 1940       3.058056344406e-11       1.431674819421e-12      -1.869391480429e-12       6.762139117482e-15       4.015574579022e-16       1.060024597612e-16      -1.649339687502e-17 
 1941       3.054985779156e-11       1.429079645896e-12      -1.885483824282e-12       6.754313587915e-15       4.006567196759e-16       1.061194214382e-16      -1.646950939988e-17 
 1942       3.052029299258e-11       1.426375226181e-12      -1.901403315307e-12       6.746519490033e-15       3.997583497149e-16       1.062279929211e-16      -1.644329663669e-17 
 1943       3.049185102861e-11       1.423562366647e-12      -1.917142515812e-12       6.738756851696e-15       3.988623403050e-16       1.063286547902e-16      -1.641471996425e-17 
 1944       3.046451379540e-11       1.420641877979e-12      -1.932693959324e-12       6.731025700419e-15       3.979686836622e-16       1.064218896849e-16      -1.638374062409e-17 
 1945       3.043826310285e-11       1.417614575186e-12      -1.948050150554e-12       6.723326063371e-15       3.970773719331e-16       1.065081823067e-16      -1.635031972029e-17 
 1946       3.041308067490e-11       1.414481277603e-12      -1.963203565362e-12       6.715657967377e-15       3.961883971943e-16       1.065880194221e-16      -1.631441821930e-17 
 1947       3.038894814942e-11       1.411242808901e-12      -1.978146650720e-12       6.708021438912e-15       3.953017514527e-16       1.066618898648e-16      -1.627599694979e-17 
 1948       3.036584707806e-11       1.407899997092e-12      -1.992871824677e-12       6.700416504104e-15       3.944174266450e-16       1.067302845388e-16      -1.623501660248e-17 
 1949       3.034375892619e-11       1.404453674531e-12      -2.007371476320e-12       6.692843188735e-15       3.935354146381e-16       1.067936964207e-16      -1.619143772996e-17 
 1950       3.032266507272e-11       1.400904677928e-12      -2.021637965741e-12       6.685301518237e-15       3.926557072284e-16       1.068526205629e-16      -1.614522074654e-17 
 1951       3.030254681005e-11       1.397253848349e-12      -2.035663624000e-12       6.677791517690e-15       3.917782961421e-16       1.069075540958e-16      -1.609632592807e-17 
 1952       3.028338534391e-11       1.393502031226e-12      -2.049440753086e-12       6.670313211827e-15       3.909031730349e-16       1.069589962307e-16      -1.604471341178e-17 
 1953       3.026516179324e-11       1.389650076359e-12      -2.062961625886e-12       6.662866625029e-15       3.900303294921e-16       1.070074482623e-16      -1.599034319610e-17 
 1954       3.024785719014e-11       1.385698837925e-12      -2.076218486143e-12       6.655451781323e-15       3.891597570283e-16       1.070534135718e-16      -1.593317514052e-17 
 1955       3.023145247965e-11       1.381649174483e-12      -2.089203548425e-12       6.648068704388e-15       3.882914470872e-16       1.070973976291e-16      -1.587316896539e-17 
 1956       3.021592851974e-11       1.377501948980e-12      -2.101908998086e-12       6.640717417546e-15       3.874253910418e-16       1.071399079958e-16      -1.581028425177e-17 
 1957       3.020126608111e-11       1.373258028756e-12      -2.114326991231e-12       6.633397943768e-15       3.865615801941e-16       1.071814543277e-16      -1.574448044127e-17 
 1958       3.018744584713e-11       1.368918285551e-12      -2.126449654677e-12       6.626110305669e-15       3.857000057750e-16       1.072225483778e-16      -1.567571683585e-17 
 1959       3.017444841371e-11       1.364483595511e-12      -2.138269085920e-12       6.618854525508e-15       3.848406589441e-16       1.072637039984e-16      -1.560395259771e-17 
 1960       3.016225428916e-11       1.359954839195e-12      -2.149777353101e-12       6.611630625192e-15       3.839835307898e-16       1.073054371443e-16      -1.552914674906e-17 
 1961       3.015084389412e-11       1.355332901577e-12      -2.160966494961e-12       6.604438626267e-15       3.831286123291e-16       1.073482658753e-16      -1.545125817199e-17 
 1962       3.014019703011e-11       1.350618842083e-12      -2.171829778144e-12       6.597278475016e-15       3.822758952211e-16       1.073926023303e-16      -1.537026729089e-17 
 1963       3.013029128124e-11       1.345814406057e-12      -2.182365479391e-12       6.590149817115e-15       3.814253739142e-16       1.074384277633e-16      -1.528624129689e-17 
 1964       3.012110360038e-11       1.340921517121e-12      -2.192573131485e-12       6.583052221292e-15       3.805770435144e-16       1.074856150885e-16      -1.519926940963e-17 
 1965       3.011261083921e-11       1.335942107504e-12      -2.202452268484e-12       6.575985254081e-15       3.797308990738e-16       1.075340366883e-16      -1.510944123938e-17 
 1966       3.010478974811e-11       1.330878118058e-12      -2.212002425725e-12       6.568948479815e-15       3.788869355896e-16       1.075835644125e-16      -1.501684678752e-17 
 1967       3.009761697599e-11       1.325731498263e-12      -2.221223139829e-12       6.561941460628e-15       3.780451480048e-16       1.076340695777e-16      -1.492157644704e-17 
 1968       3.009106907024e-11       1.320504206242e-12      -2.230113948700e-12       6.554963756450e-15       3.772055312076e-16       1.076854229665e-16      -1.482372100308e-17 
 1969       3.008512247648e-11       1.315198208773e-12      -2.238674391531e-12       6.548014925003e-15       3.763680800317e-16       1.077374948271e-16      -1.472337163341e-17 
 1970       3.007975353855e-11       1.309815481299e-12      -2.246904008806e-12       6.541094521800e-15       3.755327892557e-16       1.077901548721e-16      -1.462061990896e-17 
 1971       3.007493849829e-11       1.304358007938e-12      -2.254802342303e-12       6.534202100138e-15       3.746996536036e-16       1.078432722784e-16      -1.451555779431e-17 
 1972       3.007065349544e-11       1.298827781495e-12      -2.262368935097e-12       6.527337211101e-15       3.738686677442e-16       1.078967156862e-16      -1.440827764821e-17 
 1973       3.006687456751e-11       1.293226803476e-12      -2.269603331563e-12       6.520499403553e-15       3.730398262915e-16       1.079503531983e-16      -1.429887222408e-17 
 1974       3.006357764966e-11       1.287557084095e-12      -2.276505077381e-12       6.513688224135e-15       3.722131238041e-16       1.080040523794e-16      -1.418743467053e-17 
 1975       3.006073857452e-11       1.281820642289e-12      -2.283073719534e-12       6.506903217263e-15       3.713885547855e-16       1.080576802558e-16      -1.407405853185e-17 
 1976       3.005833307213e-11       1.276019505726e-12      -2.289308806315e-12       6.500143925124e-15       3.705661136839e-16       1.081111033141e-16      -1.395883774854e-17 
 1977       3.005633676974e-11       1.270155710819e-12      -2.295209887331e-12       6.493409887675e-15       3.697457948920e-16       1.081641875009e-16      -1.384186665779e-17 
 1978       3.005472519172e-11       1.264231302734e-12      -2.300776513502e-12       6.486700642639e-15       3.689275927471e-16       1.082167982223e-16      -1.372323999402e-17 
 1979       3.005347375941e-11       1.258248335406e-12      -2.306008237067e-12       6.480015725500e-15       3.681115015309e-16       1.082688003426e-16      -1.360305288937e-17 
 1980       3.005255779100e-11       1.252208871546e-12      -2.310904611586e-12       6.473354669503e-15       3.672975154695e-16       1.083200581844e-16      -1.348140087422e-17 
 1981       3.005195250138e-11       1.246114982655e-12      -2.315465191942e-12       6.466717005649e-15       3.664856287330e-16       1.083704355270e-16      -1.335837987767e-17 
 1982       3.005163300203e-11       1.239968749033e-12      -2.319689534346e-12       6.460102262693e-15       3.656758354359e-16       1.084197956067e-16      -1.323408622809e-17 
 1983       3.005157430087e-11       1.233772259792e-12      -2.323577196339e-12       6.453509967141e-15       3.648681296368e-16       1.084680011154e-16      -1.310861665359e-17 
 1984       3.005175130214e-11       1.227527612866e-12      -2.327127736795e-12       6.446939643245e-15       3.640625053381e-16       1.085149142001e-16      -1.298206828255e-17 
 1985       3.005213880627e-11       1.221236915024e-12      -2.330340715925e-12       6.440390813004e-15       3.632589564861e-16       1.085603964624e-16      -1.285453864412e-17 
 1986       3.005271150972e-11       1.214902281879e-12      -2.333215695276e-12       6.433862996156e-15       3.624574769712e-16       1.086043089577e-16      -1.272612566875e-17 
 1987       3.005344400491e-11       1.208525837901e-12      -2.335752237741e-12       6.427355710180e-15       3.616580606272e-16       1.086465121944e-16      -1.259692768864e-17 
 1988       3.005431077999e-11       1.202109716429e-12      -2.337949907555e-12       6.420868470289e-15       3.608607012317e-16       1.086868661334e-16      -1.246704343833e-17 
 1989       3.005528621882e-11       1.195656059678e-12      -2.339808270302e-12       6.414400789429e-15       3.600653925057e-16       1.087252301873e-16      -1.233657205515e-17 
 1990       3.005634460076e-11       1.189167018756e-12      -2.341326892918e-12       6.407952178275e-15       3.592721281139e-16       1.087614632198e-16      -1.220561307972e-17 
 1991       3.005746010056e-11       1.182644753671e-12      -2.342505343690e-12       6.401522145229e-15       3.584809016643e-16       1.087954235450e-16      -1.207426645652e-17 
 1992       3.005860678824e-11       1.176091433345e-12      -2.343343192267e-12       6.395110196417e-15       3.576917067080e-16       1.088269689265e-16      -1.194263253434e-17 
 1993       3.005975862893e-11       1.169509235623e-12      -2.343840009652e-12       6.388715835684e-15       3.569045367394e-16       1.088559565772e-16      -1.181081206681e-17 
 1994       3.006088948277e-11       1.162900347285e-12      -2.343995368217e-12       6.382338564594e-15       3.561193851963e-16       1.088822431581e-16      -1.167890621291e-17 
 1995       3.006197310478e-11       1.156266964058e-12      -2.343808841695e-12       6.375977882425e-15       3.553362454590e-16       1.089056847780e-16      -1.154701653748e-17 
 1996       3.006298314468e-11       1.149611290628e-12      -2.343280005190e-12       6.369633286165e-15       3.545551108512e-16       1.089261369925e-16      -1.141524501170e-17 
 1997       3.006389314681e-11       1.142935540649e-12      -2.342408435179e-12       6.363304270513e-15       3.537759746393e-16       1.089434548036e-16      -1.128369401367e-17 
 1998       3.006467654997e-11       1.136241936754e-12      -2.341193709513e-12       6.356990327871e-15       3.529988300323e-16       1.089574926588e-16      -1.115246632881e-17 
 1999       3.006530668731e-11       1.129532710571e-12      -2.339635407420e-12       6.350690948344e-15       3.522236701821e-16       1.089681044506e-16      -1.102166515047e-17 
 2000       3.006575678617e-11       1.122810102727e-12      -2.337733109511e-12       6.344405619738e-15       3.514504881831e-16       1.089751435157e-16      -1.089139408038e-17 
 2001       3.006599996797e-11       1.116076362866e-12      -2.335486397779e-12       6.338133827553e-15       3.506792770722e-16       1.089784626344e-16      -1.076175712919e-17 
 2002       3.006600924806e-11       1.109333749657e-12      -2.332894855604e-12       6.331875054983e-15       3.499100298287e-16       1.089779140297e-16      -1.063285871693e-17 
 2003       3.006575753563e-11       1.102584530804e-12      -2.329958067759e-12       6.325628782914e-15       3.491427393744e-16       1.089733493670e-16      -1.050480367358e-17 
 2004       3.006521763350e-11       1.095830983061e-12      -2.326675620406e-12       6.319394489917e-15       3.483773985732e-16       1.089646197529e-16      -1.037769723955e-17 
 2005       3.006436223807e-11       1.089075392240e-12      -2.323047101105e-12       6.313171652248e-15       3.476140002310e-16       1.089515757352e-16      -1.025164506616e-17 
 2006       3.006316393915e-11       1.082320053223e-12      -2.319072098814e-12       6.306959743845e-15       3.468525370960e-16       1.089340673015e-16      -1.012675321621e-17 
 2007       3.006159521982e-11       1.075567269975e-12      -2.314750203895e-12       6.300758236323e-15       3.460930018585e-16       1.089119438791e-16      -1.000312816443e-17 
 2008       3.005962845631e-11       1.068819355554e-12      -2.310081008112e-12       6.294566598974e-15       3.453353871502e-16       1.088850543338e-16      -9.880876798024e-18 
 2009       3.005723591786e-11       1.062078632121e-12      -2.305064104638e-12       6.288384298760e-15       3.445796855452e-16       1.088532469696e-16      -9.760106417155e-18 
 2010       3.005438976663e-11       1.055347430954e-12      -2.299699088059e-12       6.282210800314e-15       3.438258895589e-16       1.088163695281e-16      -9.640924735474e-18 
 2011       3.005106509592e-11       1.048627930219e-12      -2.293986416634e-12       6.276045600493e-15       3.430739922331e-16       1.087742773323e-16      -9.523410481514e-18 
 2012       3.004724906952e-11       1.041921666985e-12      -2.287930005950e-12       6.269888332322e-15       3.423239888948e-16       1.087268577860e-16      -9.407524967981e-18 
 2013       3.004293184869e-11       1.035230021681e-12      -2.281534654154e-12       6.263738661802e-15       3.415758754096e-16       1.086740060517e-16      -9.293199879849e-18 
 2014       3.003810355966e-11       1.028554380016e-12      -2.274805181432e-12       6.257596253420e-15       3.408296475986e-16       1.086156169213e-16      -9.180366614661e-18 
 2015       3.003275429364e-11       1.021896132990e-12      -2.267746430040e-12       6.251460770140e-15       3.400853012381e-16       1.085515848154e-16      -9.068956282169e-18 
 2016       3.002687410676e-11       1.015256676893e-12      -2.260363264328e-12       6.245331873408e-15       3.393428320599e-16       1.084818037837e-16      -8.958899703970e-18 
 2017       3.002045302004e-11       1.008637413321e-12      -2.252660570775e-12       6.239209223146e-15       3.386022357505e-16       1.084061675034e-16      -8.850127413142e-18 
