# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 3000, i.e. number of multipoles equal to 2999
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
 1493       9.515470742730e-11       1.441676603234e-12       1.254370719342e-13       0.000000000000e+00       1.216534901690e-15       3.710692059658e-16       1.372038857300e-17 
 1494       9.472990100952e-11       1.452987225157e-12       1.935688193280e-13       0.000000000000e+00       1.213187125723e-15       3.683535029061e-16       1.424087718600e-17 
 1495       9.430141802888e-11       1.464614330387e-12       2.604160122507e-13       0.000000000000e+00       1.209850381505e-15       3.656380174169e-16       1.475535082825e-17 
 1496       9.386938223647e-11       1.476550746905e-12       3.259609123073e-13       0.000000000000e+00       1.206524628340e-15       3.629233630791e-16       1.526393148696e-17 
 1497       9.343391808986e-11       1.488789259531e-12       3.901857088765e-13       0.000000000000e+00       1.203209825013e-15       3.602101566645e-16       1.576674191314e-17 
 1498       9.299515075426e-11       1.501322609856e-12       4.530725190028e-13       0.000000000000e+00       1.199905929787e-15       3.574990181407e-16       1.626390562292e-17 
 1499       9.255320610374e-11       1.514143496161e-12       5.146033872896e-13       0.000000000000e+00       1.196612900403e-15       3.547905706766e-16       1.675554689887e-17 
 1500       9.210821072242e-11       1.527244573350e-12       5.747602857910e-13       0.000000000000e+00       1.193330694077e-15       3.520854406476e-16       1.724179079140e-17 
 1501       9.166029190569e-11       1.540618452870e-12       6.335251139048e-13       0.000000000000e+00       1.190059267499e-15       3.493842576409e-16       1.772276312005e-17 
 1502       9.120957766140e-11       1.554257702635e-12       6.908796982649e-13       0.000000000000e+00       1.186798576837e-15       3.466876544605e-16       1.819859047485e-17 
 1503       9.075619671103e-11       1.568154846958e-12       7.468057926339e-13       0.000000000000e+00       1.183548577726e-15       3.439962671329e-16       1.866940021766e-17 
 1504       9.030027849096e-11       1.582302366470e-12       8.012850777954e-13       0.000000000000e+00       1.180309225278e-15       3.413107349119e-16       1.913532048353e-17 
 1505       8.984195315358e-11       1.596692698048e-12       8.542991614467e-13       0.000000000000e+00       1.177080474074e-15       3.386317002841e-16       1.959648018200e-17 
 1506       8.938135156858e-11       1.611318234740e-12       9.058295780914e-13       0.000000000000e+00       1.173862278163e-15       3.359598089742e-16       2.005300899848e-17 
 1507       8.891860532410e-11       1.626171325690e-12       9.558577889317e-13       0.000000000000e+00       1.170654591065e-15       3.332957099499e-16       2.050503739557e-17 
 1508       8.845384672791e-11       1.641244276064e-12       1.004365181761e-12       0.000000000000e+00       1.167457365767e-15       3.306400554278e-16       2.095269661443e-17 
 1509       8.798720880868e-11       1.656529346974e-12       1.051333070857e-12       0.000000000000e+00       1.164270554721e-15       3.279935008778e-16       2.139611867606e-17 
 1510       8.751882531710e-11       1.672018755406e-12       1.096742696872e-12       0.000000000000e+00       1.161094109845e-15       3.253567050293e-16       2.183543638272e-17 
 1511       8.704883072716e-11       1.687704674141e-12       1.140575226730e-12       0.000000000000e+00       1.157927982522e-15       3.227303298755e-16       2.227078331921e-17 
 1512       8.657736023728e-11       1.703579231686e-12       1.182811753513e-12       0.000000000000e+00       1.154772123598e-15       3.201150406794e-16       2.270229385426e-17 
 1513       8.610454977155e-11       1.719634512194e-12       1.223433296360e-12       0.000000000000e+00       1.151626483381e-15       3.175115059788e-16       2.313010314181e-17 
 1514       8.563053598092e-11       1.735862555392e-12       1.262420800354e-12       0.000000000000e+00       1.148491011639e-15       3.149203975913e-16       2.355434712243e-17 
 1515       8.515545624440e-11       1.752255356506e-12       1.299755136418e-12       0.000000000000e+00       1.145365657602e-15       3.123423906199e-16       2.397516252460e-17 
 1516       8.467944867027e-11       1.768804866186e-12       1.335417101206e-12       0.000000000000e+00       1.142250369957e-15       3.097781634582e-16       2.439268686605e-17 
 1517       8.420265209724e-11       1.785502990433e-12       1.369387416996e-12       0.000000000000e+00       1.139145096850e-15       3.072283977954e-16       2.480705845517e-17 
 1518       8.372520609573e-11       1.802341590521e-12       1.401646731583e-12       0.000000000000e+00       1.136049785882e-15       3.046937786220e-16       2.521841639226e-17 
 1519       8.324725096899e-11       1.819312482925e-12       1.432175618170e-12       0.000000000000e+00       1.132964384113e-15       3.021749942344e-16       2.562690057095e-17 
 1520       8.276892775432e-11       1.836407439245e-12       1.460954575263e-12       0.000000000000e+00       1.129888838054e-15       2.996727362409e-16       2.603265167949e-17 
 1521       8.229037015927e-11       1.853618376087e-12       1.487969261894e-12       0.000000000000e+00       1.126823098828e-15       2.971875322522e-16       2.643577786991e-17 
 1522       8.181168028283e-11       1.870937926848e-12       1.513226258590e-12       0.000000000000e+00       1.123767137696e-15       2.947192421848e-16       2.683625441220e-17 
 1523       8.133295266310e-11       1.888358875280e-12       1.536737457765e-12       0.000000000000e+00       1.120720930675e-15       2.922675571241e-16       2.723402307778e-17 
 1524       8.085428232195e-11       1.905873965971e-12       1.558514842298e-12       0.000000000000e+00       1.117684453396e-15       2.898321661958e-16       2.762902538376e-17 
 1525       8.037576476578e-11       1.923475904280e-12       1.578570485704e-12       0.000000000000e+00       1.114657681103e-15       2.874127565627e-16       2.802120259253e-17 
 1526       7.989749598633e-11       1.941157356269e-12       1.596916552293e-12       0.000000000000e+00       1.111640588651e-15       2.850090134207e-16       2.841049571141e-17 
 1527       7.941957246144e-11       1.958910948643e-12       1.613565297339e-12       0.000000000000e+00       1.108633150506e-15       2.826206199959e-16       2.879684549223e-17 
 1528       7.894209115584e-11       1.976729268684e-12       1.628529067237e-12       0.000000000000e+00       1.105635340744e-15       2.802472575410e-16       2.918019243096e-17 
 1529       7.846514952191e-11       1.994604864181e-12       1.641820299674e-12       0.000000000000e+00       1.102647133053e-15       2.778886053318e-16       2.956047676732e-17 
 1530       7.798884550052e-11       2.012530243373e-12       1.653451523786e-12       0.000000000000e+00       1.099668500725e-15       2.755443406640e-16       2.993763848440e-17 
 1531       7.751327752175e-11       2.030497874879e-12       1.663435360330e-12       0.000000000000e+00       1.096699416664e-15       2.732141388493e-16       3.031161730826e-17 
 1532       7.703854450568e-11       2.048500187635e-12       1.671784521839e-12       0.000000000000e+00       1.093739853378e-15       2.708976732127e-16       3.068235270756e-17 
 1533       7.656474586324e-11       2.066529570829e-12       1.678511812794e-12       0.000000000000e+00       1.090789782981e-15       2.685946150884e-16       3.104978389315e-17 
 1534       7.609198149689e-11       2.084578373835e-12       1.683630129781e-12       0.000000000000e+00       1.087849177196e-15       2.663046338168e-16       3.141384981772e-17 
 1535       7.562035180148e-11       2.102638906150e-12       1.687152461661e-12       0.000000000000e+00       1.084918007345e-15       2.640273967410e-16       3.177448917538e-17 
 1536       7.514995766500e-11       2.120703437328e-12       1.689091889728e-12       0.000000000000e+00       1.081996244358e-15       2.617625692032e-16       3.213164040128e-17 
 1537       7.468090046938e-11       2.138764196916e-12       1.689461587880e-12       0.000000000000e+00       1.079083858766e-15       2.595098145415e-16       3.248524167125e-17 
 1538       7.421328209122e-11       2.156813374388e-12       1.688274822775e-12       0.000000000000e+00       1.076180820703e-15       2.572687940864e-16       3.283523090139e-17 
 1539       7.374720490267e-11       2.174843119082e-12       1.685544954000e-12       0.000000000000e+00       1.073287099903e-15       2.550391671572e-16       3.318154574766e-17 
 1540       7.328277177211e-11       2.192845540132e-12       1.681285434235e-12       0.000000000000e+00       1.070402665701e-15       2.528205910590e-16       3.352412360556e-17 
 1541       7.282008606498e-11       2.210812706407e-12       1.675509809414e-12       0.000000000000e+00       1.067527487031e-15       2.506127210787e-16       3.386290160969e-17 
 1542       7.235925164459e-11       2.228736646444e-12       1.668231718890e-12       0.000000000000e+00       1.064661532428e-15       2.484152104823e-16       3.419781663337e-17 
 1543       7.190037287284e-11       2.246609348383e-12       1.659464895602e-12       0.000000000000e+00       1.061804770022e-15       2.462277105108e-16       3.452880528827e-17 
 1544       7.144355461104e-11       2.264422759904e-12       1.649223166234e-12       0.000000000000e+00       1.058957167542e-15       2.440498703772e-16       3.485580392402e-17 
 1545       7.098890222069e-11       2.282168788159e-12       1.637520451381e-12       0.000000000000e+00       1.056118692313e-15       2.418813372628e-16       3.517874862782e-17 
 1546       7.053652156426e-11       2.299839299711e-12       1.624370765715e-12       0.000000000000e+00       1.053289311256e-15       2.397217563140e-16       3.549757522405e-17 
 1547       7.008651900597e-11       2.317426120465e-12       1.609788218144e-12       0.000000000000e+00       1.050468990886e-15       2.375707706389e-16       3.581221927389e-17 
 1548       6.963900141255e-11       2.334921035608e-12       1.593787011983e-12       0.000000000000e+00       1.047657697312e-15       2.354280213037e-16       3.612261607493e-17 
 1549       6.919407615407e-11       2.352315789541e-12       1.576381445110e-12       0.000000000000e+00       1.044855396236e-15       2.332931473293e-16       3.642870066080e-17 
 1550       6.875185110469e-11       2.369602085812e-12       1.557585910136e-12       0.000000000000e+00       1.042062052954e-15       2.311657856880e-16       3.673040780073e-17 
 1551       6.831243464344e-11       2.386771587058e-12       1.537414894566e-12       0.000000000000e+00       1.039277632350e-15       2.290455713001e-16       3.702767199924e-17 
 1552       6.787593565502e-11       2.403815914933e-12       1.515882980963e-12       0.000000000000e+00       1.036502098903e-15       2.269321370302e-16       3.732042749572e-17 
 1553       6.744246353056e-11       2.420726650049e-12       1.493004847113e-12       0.000000000000e+00       1.033735416678e-15       2.248251136842e-16       3.760860826400e-17 
 1554       6.701212816843e-11       2.437495331906e-12       1.468795266188e-12       0.000000000000e+00       1.030977549331e-15       2.227241300055e-16       3.789214801205e-17 
 1555       6.658503997500e-11       2.454113458831e-12       1.443269106910e-12       0.000000000000e+00       1.028228460107e-15       2.206288126719e-16       3.817098018152e-17 
 1556       6.616130986543e-11       2.470572487911e-12       1.416441333716e-12       0.000000000000e+00       1.025488111838e-15       2.185387862917e-16       3.844503794738e-17 
 1557       6.574104926444e-11       2.486863834931e-12       1.388327006921e-12       0.000000000000e+00       1.022756466940e-15       2.164536734011e-16       3.871425421756e-17 
 1558       6.532437010713e-11       2.502978874305e-12       1.358941282881e-12       0.000000000000e+00       1.020033487418e-15       2.143730944597e-16       3.897856163251e-17 
 1559       6.491138483971e-11       2.518908939013e-12       1.328299414158e-12       0.000000000000e+00       1.017319134862e-15       2.122966678482e-16       3.923789256486e-17 
 1560       6.450220642032e-11       2.534645320539e-12       1.296416749685e-12       0.000000000000e+00       1.014613370443e-15       2.102240098639e-16       3.949217911901e-17 
 1561       6.409694831979e-11       2.550179268803e-12       1.263308734927e-12       0.000000000000e+00       1.011916154920e-15       2.081547347184e-16       3.974135313076e-17 
 1562       6.369572452245e-11       2.565501992094e-12       1.228990912047e-12       0.000000000000e+00       1.009227448631e-15       2.060884545331e-16       3.998534616690e-17 
