# Table of selected background quantities
# All densities are multiplied by (8piG/3) (below, shortcut notation (.) for this factor) 
# Densities are in units [Mpc^-2] while all distances are in [Mpc]. 
#    1:z                      2:proper time [Gyr]      3:conf. time [Mpc]       4:H [1/Mpc]              5:comov. dist.           6:ang.diam.dist.         7:lum. dist.             8:comov.snd.hrz.         9:(.)rho_g              10:(.)rho_b              11:(.)rho_cdm            12:(.)rho_ur             13:(.)rho_crit           14:gr.fac. D             15:gr.fac. f             16:(.)rho_smg            17:(.)p_smg              18:M*^2_smg              19:D_M*^2_smg            20:kineticity_smg        21:braiding_smg          22:tensor_excess_smg     23:Mpl_running_smg       24:c_s^2                 25:kin (D)            
       6.957729352764e+13       1.561351783531e-25       6.661139195785e-09       1.044467944157e+22       1.403502526784e+04       2.017184710162e-10       9.765190727285e+17       3.846022213759e-09       6.448358833329e+43       8.256863607653e+32       4.511443541618e+33       4.460774029829e+43       1.090913286369e+44       4.130527879475e-06       2.756856953005e+00       4.965101738576e-04      -4.468591564719e-04       1.000000000000e+00       0.000000000000e+00       1.365397727010e-41       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       9.999999999982e-08       1.365397727010e-41 
       6.909363806121e+13       1.583287214737e-25       6.708432920277e-09       1.029997509151e+22       1.403502526784e+04       2.031305003133e-10       9.697309560362e+17       3.872944369255e-09       6.270920781963e+43       8.085868963234e+32       4.418014278296e+33       4.338027906065e+43       1.060894868855e+44       4.209961107926e-06       2.704840784080e+00       4.954722213331e-04      -4.459249991998e-04       1.000000000000e+00       0.000000000000e+00       1.401097043295e-41       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       9.999999999982e-08       1.401097043295e-41 
       6.861334464867e+13       1.605530816817e-25       6.755726644769e-09       1.015727552762e+22       1.403502526784e+04       2.045524138155e-10       9.629900258552e+17       3.900054979839e-09       6.098365253870e+43       7.918415514335e+32       4.326519878430e+33       4.218659360003e+43       1.031702461439e+44       4.289394336378e-06       2.654751139931e+00       4.944364386442e-04      -4.449927947797e-04       1.000000000000e+00       0.000000000000e+00       1.437729744159e-41       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       9.999999999981e-08       1.437729744159e-41 
       6.813638991923e+13       1.628086919262e-25       6.803020369262e-09       1.001655297488e+22       1.403502526784e+04       2.059842807123e-10       9.562959541760e+17       3.927355364698e-09       5.930557897746e+43       7.754429924942e+32       4.236920272170e+33       4.102575451591e+43       1.003313334984e+44       4.368827564829e-06       2.606482937387e+00       4.934028212548e-04      -4.440625391293e-04       1.000000000000e+00       0.000000000000e+00       1.475320233622e-41       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       9.999999999981e-08       1.475320233622e-41 
       6.766275066458e+13       1.650959912391e-25       6.850314093754e-09       9.877780043056e+21       1.403502526784e+04       2.074261706772e-10       9.496484152691e+17       3.954846852251e-09       5.767368059202e+43       7.593840377786e+32       4.149176219489e+33       3.989685798189e+43       9.757053857882e+43       4.448260793280e-06       2.559938599219e+00       4.923713646384e-04      -4.431342281745e-04       1.000000000000e+00       0.000000000000e+00       1.513893553761e-41       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       9.999999999981e-08       1.513893553761e-41 
       6.719240383771e+13       1.674154248200e-25       6.897607818246e-09       9.740929721402e+21       1.403502526784e+04       2.088781538720e-10       9.430470856694e+17       3.982530780216e-09       5.608668679037e+43       7.436576542887e+32       4.063249292995e+33       3.879902504193e+43       9.488571183711e+43       4.527694021732e-06       2.515027395724e+00       4.913420642779e-04      -4.422078578501e-04       1.000000000000e+00       0.000000000000e+00       1.553475401401e-41       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       9.999999999981e-08       1.553475401401e-41 
       6.672532655185e+13       1.697674441233e-25       6.946720532142e-09       9.605975373383e+21       1.403502526784e+04       2.103403009491e-10       9.364916441602e+17       4.010408495677e-09       5.454336194310e+43       7.282569546760e+32       3.979101861106e+33       3.773140092605e+43       9.227476287385e+43       4.607127250183e-06       2.471664854419e+00       4.903149156657e-04      -4.412834240991e-04       1.000000000000e+00       0.000000000000e+00       1.594092145225e-41       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       9.999999999981e-08       1.594092145225e-41 
       6.626149607929e+13       1.721525069458e-25       6.994014256634e-09       9.472890731497e+21       1.403502526784e+04       2.118126830557e-10       9.299817717579e+17       4.038481355147e-09       5.304250442132e+43       7.131751942246e+32       3.896697071566e+33       3.669315438478e+43       8.973565881071e+43       4.686560478634e-06       2.429772229768e+00       4.892899143035e-04      -4.403609228731e-04       1.000000000000e+00       0.000000000000e+00       1.635770843347e-41       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       9.999999999980e-08       1.635770843347e-41 
       6.580088985034e+13       1.745710775158e-25       7.043126970530e-09       9.341649892164e+21       1.403502526784e+04       2.132953718371e-10       9.235171516960e+17       4.066750724633e-09       5.158294566113e+43       6.984057678976e+32       3.815998835308e+33       3.568347704194e+43       8.726642270759e+43       4.765993707086e-06       2.389276025938e+00       4.882670557026e-04      -4.394403501323e-04       1.000000000000e+00       0.000000000000e+00       1.678539261333e-41       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       9.999999999980e-08       1.678539261333e-41 
       6.534348545217e+13       1.770236265839e-25       7.092239684425e-09       9.212227310677e+21       1.403502526784e+04       2.147884394400e-10       9.170974694101e+17       4.095217979705e-09       5.016354925371e+43       6.839422074445e+32       3.736971810647e+33       3.470158276529e+43       8.486513202342e+43       4.845426935537e-06       2.350107566497e+00       4.872463353834e-04      -4.385217018451e-04       1.000000000000e+00       0.000000000000e+00       1.722425890703e-41       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       9.999999999980e-08       1.722425890703e-41 
       6.488926062777e+13       1.795106315137e-25       7.143171387725e-09       9.084597796239e+21       1.403502526784e+04       2.162919585161e-10       9.107224125224e+17       4.123884505562e-09       4.878321006056e+43       6.697781785684e+32       3.659581387802e+33       3.374670705438e+43       8.252991711927e+43       4.924860163989e-06       2.312202605747e+00       4.862277488760e-04      -4.376049739884e-04       1.000000000000e+00       0.000000000000e+00       1.767459967905e-41       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       9.999999999980e-08       1.767459967905e-41 
       6.443819327485e+13       1.820325763758e-25       7.192284101620e-09       8.958736507053e+21       1.403502526784e+04       2.178060022257e-10       9.043916708266e+17       4.152751697101e-09       4.744085335303e+43       6.559074781516e+32       3.583793673742e+33       3.281810644537e+43       8.025895980264e+43       5.004293392440e-06       2.275500977085e+00       4.852112917196e-04      -4.366901625476e-04       1.000000000000e+00       0.000000000000e+00       1.813671493797e-41       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       9.999999999980e-08       1.813671493797e-41 
       6.399026144473e+13       1.845899520413e-25       7.243215804920e-09       8.834618945489e+21       1.403502526784e+04       2.193306442413e-10       8.981049362727e+17       4.181820958980e-09       4.613543397553e+43       6.423240315395e+32       3.509575477338e+33       3.191505793215e+43       7.805049191183e+43       5.083726620891e-06       2.239946274318e+00       4.841969594628e-04      -4.357772635165e-04       1.000000000000e+00       0.000000000000e+00       1.861091253633e-41       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       9.999999999979e-08       1.861091253633e-41 
       6.354544334134e+13       1.871832562775e-25       7.294147508219e-09       8.712220953317e+21       1.403502526784e+04       2.208659587510e-10       8.918619029520e+17       4.211093705693e-09       4.486593553180e+43       6.290218898796e+32       3.436894294831e+33       3.103685840339e+43       7.590279393926e+43       5.163159849343e-06       2.205485562405e+00       4.831847476635e-04      -4.348662728972e-04       1.000000000000e+00       0.000000000000e+00       1.909750837565e-41       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       9.999999999979e-08       1.909750837565e-41 
       6.310371732010e+13       1.898129938450e-25       7.345079211518e-09       8.591518707004e+21       1.403502526784e+04       2.224120204622e-10       8.856622670824e+17       4.240571361632e-09       4.363136959352e+43       6.159952275169e+32       3.365718295592e+33       3.018282409514e+43       7.381419369264e+43       5.242593077794e-06       2.172069114490e+00       4.821746518889e-04      -4.339571867000e-04       1.000000000000e+00       0.000000000000e+00       1.959682661698e-41       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       9.999999999979e-08       1.959682661698e-41 
       6.266506188689e+13       1.924796765955e-25       7.396010914817e-09       8.472488713075e+21       1.403502526784e+04       2.239689046055e-10       8.795057269934e+17       4.270255361163e-09       4.243077493073e+43       6.032383394419e+32       3.296016308189e+33       2.935229005840e+43       7.178306499303e+43       5.322026306246e-06       2.139650172483e+00       4.811666677155e-04      -4.330500009439e-04       1.000000000000e+00       0.000000000000e+00       2.010919989675e-41       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       9.999999999979e-08       2.010919989675e-41 
       6.222945569701e+13       1.951838235720e-25       7.448761607520e-09       8.355107803544e+21       1.403502526784e+04       2.255366869377e-10       8.733919831116e+17       4.300147148691e-09       4.126321676341e+43       5.907456387926e+32       3.227757806729e+33       2.854460964147e+43       6.980782640870e+43       5.401459534697e-06       2.108184728770e+00       4.801607907289e-04      -4.321447116560e-04       1.000000000000e+00       0.000000000000e+00       2.063496954845e-41       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       9.999999999979e-08       2.063496954845e-41 
       6.179687755413e+13       1.979259611093e-25       7.499693310820e-09       8.239353131403e+21       1.403502526784e+04       2.271154437463e-10       8.673207379459e+17       4.330248178732e-09       4.012778603370e+43       5.785116544073e+32       3.160912897492e+33       2.775915398636e+43       6.788694002381e+43       5.480892763148e-06       2.077631326904e+00       4.791570165242e-04      -4.312413148717e-04       1.000000000000e+00       0.000000000000e+00       2.117448582995e-41       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       9.999999999978e-08       2.117448582995e-41 
       6.136730640926e+13       2.007066229369e-25       7.552444003522e-09       8.125202166171e+21       1.403502526784e+04       2.287052518525e-10       8.612916960734e+17       4.360559915982e-09       3.902359869806e+43       5.665310284289e+32       3.095452305840e+33       2.699531153929e+43       6.601891024101e+43       5.560325991600e-06       2.047950879377e+00       4.781553407053e-04      -4.303398066348e-04       1.000000000000e+00       0.000000000000e+00       2.172810815688e-41       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       9.999999999978e-08       2.172810815688e-41 
       6.094072135974e+13       2.035263502825e-25       7.605194696225e-09       8.012632689518e+21       1.403502526784e+04       2.303061886155e-10       8.553045641245e+17       4.391083835394e-09       3.794979503899e+43       5.547985139583e+32       3.031347363394e+33       2.625248757441e+43       6.420228261699e+43       5.639759220051e-06       2.019106500795e+00       4.771557588858e-04      -4.294401829972e-04       1.000000000000e+00       0.000000000000e+00       2.229620534206e-41       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       9.999999999978e-08       2.229620534206e-41 
