# Transfer functions T_i(k) for adiabatic (AD) mode (normalized to initial curvature=1) at redshift z=0.1
# for k=1.05469e-05 to 9.11685 h/Mpc,
# number of wavenumbers equal to 270
# d_i   stands for (delta rho_i/rho_i)(k,z) with above normalization 
# d_tot stands for (delta rho_tot/rho_tot)(k,z) with rho_Lambda NOT included in rho_tot
# (note that this differs from the transfer function output from CAMB/CMBFAST, which gives the same
#  quantities divided by -k^2 with k in Mpc^-1; use format=camb to match CAMB)
# t_i   stands for theta_i(k,z) with above normalization 
# t_tot stands for (sum_i [rho_i+p_i] theta_i)/(sum_i [rho_i+p_i]))(k,z)
#
#    1:k (h/Mpc)              2:d_g                    3:d_b                    4:d_cdm                  5:d_ur                   6:vx_smg                 7:vx_prime_smg           8:d_tot                  9:phi                   10:psi                   11:t_g                   12:t_b                   13:t_ur                  14:t_tot              
       4.198777624174e-04      -8.900150834422e-01      -1.473889051407e+00      -1.473961496160e+00      -8.656579966377e-01      -1.473758431989e+00       4.963128827870e-01       4.962715546131e-01      -1.935155995181e-04      -4.810366308826e-09      -1.951962280742e-04      -8.438401648206e-08       5.000000000000e-01       5.000000000000e-01 
       4.447570839598e-04      -9.045731522165e-01      -1.653326043376e+00      -1.653415967151e+00      -8.764079695901e-01      -1.653156427246e+00       4.961706696296e-01       4.961376744648e-01      -2.286176008845e-04      -5.918978075287e-09      -2.302032824476e-04      -9.965662214929e-08       5.000000000000e-01       5.000000000000e-01 
       4.711105979834e-04      -9.081730261762e-01      -1.854558551091e+00      -1.854669989834e+00      -8.759845801925e-01      -1.854342739258e+00       4.960146848152e-01       4.959898410946e-01      -2.681595789430e-04      -7.265079069196e-09      -2.694957616245e-04      -1.168509655375e-07       5.000000000000e-01       5.000000000000e-01 
       4.990256558844e-04      -8.994798231493e-01      -2.080222457918e+00      -2.080360315098e+00      -8.631906864637e-01      -2.079952719911e+00       4.958439033574e-01       4.958268541228e-01      -3.120984720362e-04      -8.893405879039e-09      -3.129758171269e-04      -1.359457704049e-07       5.000000000000e-01       5.000000000000e-01 
       5.285947849546e-04      -8.776805448513e-01      -2.333269912690e+00      -2.333440113725e+00      -8.374142464370e-01      -2.332938191828e+00       4.956572501156e-01       4.956474466569e-01      -3.601966823167e-04      -1.085486517249e-08      -3.603452991845e-04      -1.568359155160e-07       5.000000000000e-01       5.000000000000e-01 
       5.599159950724e-04      -8.427418076432e-01      -2.617006749208e+00      -2.617216427863e+00      -7.988913103982e-01      -2.616604966748e+00       4.954536025089e-01       4.954502965581e-01      -4.120055504707e-04      -1.320718882852e-08      -4.110947600902e-04      -1.793263923293e-07       5.000000000000e-01       5.000000000000e-01 
       5.930931035668e-04      -7.956693366017e-01      -2.935134281557e+00      -2.935391978450e+00      -7.489676083360e-01      -2.934654721685e+00       4.952318025365e-01       4.952340510288e-01      -4.668824694255e-04      -1.601481225701e-08      -4.645302394500e-04      -2.031413599371e-07       5.000000000000e-01       5.000000000000e-01 
       6.282360793301e-04      -7.387295850385e-01      -3.291795870322e+00      -3.292111755857e+00      -6.903089304040e-01      -3.291231640845e+00       4.949905600518e-01       4.949972465240e-01      -5.240614847058e-04      -1.934901990304e-08      -5.198583423636e-04      -2.279571236318e-07       5.000000000000e-01       5.000000000000e-01 
       6.654614073212e-04      -6.755635112970e-01      -3.691628967189e+00      -3.692015075612e+00      -6.269883584902e-01      -3.690974486066e+00       4.947285322914e-01       4.947384085615e-01      -5.827973449440e-04      -2.328759118388e-08      -5.763501146022e-04      -2.534676117386e-07       5.000000000000e-01       5.000000000000e-01 
       7.048924746667e-04      -6.111090317031e-01      -4.139822909566e+00      -4.140293382432e+00      -5.643596343263e-01      -4.139074349188e+00       4.944442261650e-01       4.944559764673e-01      -6.425975192625e-04      -2.791437856130e-08      -6.335970464812e-04      -2.794884609554e-07       5.000000000000e-01       5.000000000000e-01 
       7.466599796401e-04      -5.512391170770e-01      -4.642183491799e+00      -4.642754831943e+00      -5.086207039726e-01      -4.641339084516e+00       4.941359525543e-01       4.941482795912e-01      -7.035403504609e-04      -3.331903726030e-08      -6.918538100435e-04      -3.060983279123e-07       5.000000000000e-01       5.000000000000e-01 
       7.909023648746e-04      -5.020391668549e-01      -5.205204770919e+00      -5.205896064550e+00      -4.659932786425e-01      -5.204264818085e+00       4.938018392349e-01       4.938135673901e-01      -7.666452773567e-04      -3.959568444798e-08      -7.524277483308e-04      -3.338015244373e-07       5.000000000000e-01       5.000000000000e-01 
       8.377662762449e-04      -4.687097195650e-01      -5.836148875561e+00      -5.836982014560e+00      -4.415122426764e-01      -5.835115361512e+00       4.934397385124e-01       4.934499239855e-01      -8.342162527516e-04      -4.684294160277e-08      -8.180239557413e-04      -3.636762224549e-07       5.000000000000e-01       5.000000000000e-01 
       8.874070489404e-04      -4.541913111021e-01      -6.543134808230e+00      -6.544134656937e+00      -4.375463855946e-01      -6.542010480678e+00       4.930472261032e-01       4.930552574833e-01      -9.100195123950e-04      -5.516270947707e-08      -8.928944914827e-04      -3.974457989860e-07       5.000000000000e-01       5.000000000000e-01 
